dataID	context	indices_target_token	indices_target_sentence	lemma
mag_1998_404008.txt-53-62	"who teaches children aged four to eight, suggests "" shrinking "" some elements of the game to help reduce frustration: Try using only half the court; string up a rope "" net "" to about the height of your child's waist; and reduce tennis ball bounce by deflating the ball slightly (or check sports shops for balls designed with kids in mind)."	305:310	0:339	ball_nn
fic_1999_55619.txt-138-21	"Because he couldn't think of anything else, he spent nights diving into country club water hazards and collecting golf balls to have something to sell at the flea markets. """	119:124	0:173	ball_nn
fic_1974_10580.txt-582-12	He is hard to get hold of like a ball because a ball has no corners or edges to get hold of it by.	48:52	0:98	ball_nn
fic_1990_16024.txt-1796-1	The ball just goes flup and doesn't bounce back up to him.	4:8	0:58	ball_nn
fic_1964_780000.txt-1166-5	She float around like a ball lightning, first over the river, then under.	24:28	0:73	ball_nn
mag_1972_103844.txt-27-17	The game was invented by Albion crewmen after they found, not surprisingly, that ordinary golf balls kept rolling off the flight deck.	95:100	0:134	ball_nn
fic_1961_16150.txt-61-16	Dissolve to: -- 4 -- 4 Interior: Armstead's Bar, Time Lapse Two balls lay side by side on the table.	64:69	0:100	ball_nn
fic_1965_13271.txt-12-9	He'd be a eunuch if you cut his balls off.	32:37	0:42	ball_nn
fic_1978_10645.txt-7769-14	Some children were playing an impenetrablegame, involving both the fire-escape ladder and a ball, in this alley, and on the sidewalk.	92:96	0:133	ball_nn
fic_1994_41224.txt-397-7	"Aesop sighed, grabbed hold of his balls with his left hand -- which was how the two of us swore to sacred oaths -- and lifted his right hand into the air. """	34:39	0:156	ball_nn
fic_1971_10537.txt-7046-16	By the way, Gail why don't you ask if we can have the hunt ball here in the Charnel.	59:63	0:84	ball_nn
nf_1983_773499.txt-540-6	"You want me to hit the ball with this? """	23:27	0:40	ball_nn
fic_1974_10580.txt-7369-0	Balls and cues were found and a pool tournament was organized, in which the Major, Horne, Bailey, John, and Nicky were participants.	0:5	0:132	ball_nn
news_1988_668940.txt-55-10	Olympian Dan Majerle lunges in an attempt to steal the ball from Spud Webb during Sunday ' s exhibition in Charlotte, N.C.	55:59	0:122	ball_nn
mag_1988_90553.txt-39-23	Dowis, who hails from Ty Cobb's hometown of Royston, Ga., is quick-footed and quick-witted, able to flip the ball to a trailing halfback at the last split second.	109:113	0:162	ball_nn
fic_1988_10771.txt-8526-7	They attended polo matches, receptions, balls, and gave a number of their own, and the only time she slowed down at all was in 1924, when she again found out she was pregnant.	40:45	0:175	ball_nn
fic_2005_780521.txt-284-44	Halftime last game, coach is pissed I ran it on a pass play, out on the field he says to me ' you got ta think about the team and you got ta ' you know and ' if you run that ball again you're out ', and I said to him you got ta let me play!	174:178	0:240	ball_nn
mag_1998_70859.txt-31-6	hadn't hit it, that ball's just a chunk of cowhide.	20:24	0:51	ball_nn
mag_1970_479117.txt-88-13	They were building hi-fi speakers at Braun's no bigger than a tennis ball, but with an inimitable purity of tone.	69:73	0:113	ball_nn
news_1995_638675.txt-31-28	"One of Wagner's biggest problems was his slow arm action on his changeup, so pitching coach Ray Miller addressed the problem by teaching Wagner a palm ball. """	151:155	0:158	ball_nn
fic_1966_10470.txt-2474-29	He put the white cue ball in the center of the table, sighted quickly, and then with a quick hard thrust of his hips sent the white ball rauinliug into the tight triangle of red balls.	132:136	0:184	ball_nn
fic_1980_780046.txt-4314-34	With fires blazing in almost every room -- though there were adequate coal furnaces -- and holiday greens at every window and enormous Christmas trees in the public rooms dancing with tinsel and glass balls and toy reindeer and Santa Clauses, and ballroom music every night and liquors and wines donated by the management, it was a joyous and resplendent time at the resort.	201:206	0:374	ball_nn
news_1977_732915.txt-20-33	Later, Carter will go to the White House to review the inaugural parade, then enter the White House as its occupant for the first time before heading for the seven inaugural balls	174:179	0:179	ball_nn
mag_1964_247601.txt-23-26	On and on he went, playing as if he had taken lessons from Rube Goldberg-straying down an adjoining fairway on the eighth, bouncing his ball off a tree on the 15th, dumping his drive into loose sod on the 16th.	136:140	0:210	ball_nn
mag_2007_389278.txt-46-14	When you do this, the club often bottoms out before it reaches the ball.	67:71	0:72	ball_nn
mag_2003_85197.txt-19-12	After the game Lorenzen claimed he was just trying to keep the ball out of the hands of the LSU offense.	63:67	0:104	ball_nn
fic_1995_39391.txt-223-6	had shining green or blue reflector balls set on pedestals, objects Hughes had not seen since his childhood.	36:41	0:108	ball_nn
fic_1967_10489.txt-1997-3	""" Cut my balls off, I suppose. """	9:14	0:32	ball_nn
news_1995_641078.txt-228-4	Sacred Heart in-bounded the ball and scored an uncontested layup.	28:32	0:65	ball_nn
fic_2008_36315.txt-205-3	"Give me the ball and get back to your huddle. """	12:16	0:47	ball_nn
fic_2006_27868.txt-198-8	She was alone on the tee, hitting balls out to Kenny Burke's little brother -- but she wasn't so much hitting as flailing at them with the most god-awful swing one could imagine.	34:39	0:178	ball_nn
mag_2000_369192.txt-6-51	of Agriculture plans to release hundreds of thousands of flies to decapitate fire ants Woman claims fried chicken head was in her McDonald's order TESTICULAR CANCER AND SONG Marlins ' Mike Lowell says radiation treatments for testicular cancer made him a stronger player Boy George injured by a falling disco ball Phil Collins ' You'll Be in My Heart beats Blame Canada at the Oscars After recovering from testicular cancer, Green Bay's Josh Bidwell returns to punting ' N Sync performs at bat mitzvah of AOL executive's daughter MTV's Tom Green sings a song about his testicular cancer Lance Armstrong wins his second consecutive Tour de France The Rock sings on Wyclef Jean's song	309:313	0:682	ball_nn
mag_1999_404416.txt-81-13	"I didn't have a lot of things to do except throw a ball all day long, "" Tim says. """	51:55	0:83	ball_nn
fic_2009_36543.txt-144-3	you put a ball on the kitchen floor and let go, it would roll straight into the dining room (through the legs of the heavy wooden table), past my mother's study, and finally into the living room where the pile of my father's failed inventions inevitably stopped the ball's trajectory.	10:14	0:284	ball_nn
mag_2004_416263.txt-33-11	If dough is soft and sticky, press scraps into a ball and repeat step 3.	49:53	0:72	ball_nn
fic_1974_10580.txt-9046-7	The big man threw the first two balls very hard and fast.	32:37	0:57	ball_nn
mag_1965_97776.txt-205-7	I keep my other guard behind the ball as a trailer for a safety pass, and if he gets the ball his move is to the other side.	33:37	0:124	ball_nn
mag_1998_401244.txt-39-8	is to gently insert an olive oil-soaked cotton ball into each ear at bedtime.	47:51	0:77	ball_nn
fic_1998_14643.txt-1259-34	oops, sorry -- operators of the local sewage treatment plant, of Sparks, Nevada, were forced to warn locals not to pour grease down the drain, after a Monster Grease Ball disrupted operations.	166:170	0:192	ball_nn
fic_1835_7016.txt-2023-9	As the stranger fell to the earth under an attack so impetuous and unexpected, he uttered an exclamation in which Juan recognized the language of Mexico.	43:49	0:153	attack_nn
mag_1834_554263.txt-306-48	The great object with each party seemed to be to make the other begin the attack: the English would not do this, because they saw that their artillery was rapidly thinning the ranks of their enemies; and Charles was under the necessity of making the attack.	250:256	0:257	attack_nn
mag_1838_586307.txt-86-4	A system of personal attack was, therefore, organized against Mr. Porter, of the most profligate and disgraceful description.	21:27	0:125	attack_nn
mag_1846_555400.txt-243-7	Ridicule is, of all modes of attack, that least readily forgiven, particularly when directed by an inferior.	29:35	0:108	attack_nn
fic_1846_7679.txt-262-9	Such there have been, who met the fierce attack, Rushed on opposing troops, and drove them trembling back.	41:47	0:106	attack_nn
nf_1841_762742.txt-1051-5	"A In referring to this attack and the movements of general Wayne, Withers, in his "" Chronicles of Border Warfare, "" says: "" Before the troops marched from fort Washington, it was deemed advisable to have an abundant supply of provisions in the different forts in advance of this, as well for the support of their respective garrisons, as for the subsistence of the general army, in the"	23:29	0:385	attack_nn
fic_1853_2486.txt-330-33	, like the rest of the building, were rendered, by their thickness, bullet proof -- so that when closed and bolted, the house was capable of withstanding an ordinary attack of the Indians.	166:172	0:188	attack_nn
mag_1853_590163.txt-199-32	If nations be at war, we are not judges of the question of right, in that war; we must acknowledge, in both parties, the mutual right of attack, and the mutual right of conquest.	137:143	0:178	attack_nn
mag_1849_525337.txt-118-18	Mr. Calhoun has replied to Mr. Benton's attack upon him, and the reply, like the attack, is tedious and minute To the ears of our Northern readers, the report of this distant cannonading sounds very faint and far, and it is probable that few of them will have the leisure or the patience to wade through the periods of Mr. Calhoun's reply.	81:87	0:339	attack_nn
fic_1833_7239.txt-1694-15	cried his antagonist, following him and standing over him, ready to renew the attack if he stirred with an evil purpose.	78:84	0:120	attack_nn
mag_1856_566684.txt-393-12	"So he shunned a meeting which he thus describes- "" Where the attack is all on one side, and the accuser thinks himself at liberty to use every weapon, that falls under his hand, fair or foul, and has a shield in his own adversity. """	61:67	0:232	attack_nn
fic_1852_2364.txt-6112-60	Vernon, or, as he has changed his character, we may venture to change his name, - - Jerome Vaudelier, went to California in the first of the excitement; where, amid the temptations of that new and dissolute land, he yet maintains the integrity he vowed to cherish on the night of the attack upon Cottage Island.	284:290	0:311	attack_nn
