instanceID	dataIDs	label_set	non_label
tweet930	930	0,1,2	-
tweet931	931	0,1,2	-
tweet932	932	0,1,2	-
tweet933	933	0,1,2	-
tweet934	934	0,1,2	-
tweet935	935	0,1,2	-
tweet936	936	0,1,2	-
tweet937	937	0,1,2	-
tweet938	938	0,1,2	-
tweet939	939	0,1,2	-
tweet940	940	0,1,2	-
tweet941	941	0,1,2	-
tweet942	942	0,1,2	-
tweet943	943	0,1,2	-
tweet944	944	0,1,2	-
tweet945	945	0,1,2	-
tweet946	946	0,1,2	-
tweet947	947	0,1,2	-
tweet948	948	0,1,2	-
tweet949	949	0,1,2	-
tweet950	950	0,1,2	-
tweet951	951	0,1,2	-
tweet952	952	0,1,2	-
tweet953	953	0,1,2	-
tweet954	954	0,1,2	-
tweet955	955	0,1,2	-
tweet956	956	0,1,2	-
tweet957	957	0,1,2	-
tweet958	958	0,1,2	-
tweet959	959	0,1,2	-
tweet960	960	0,1,2	-
tweet961	961	0,1,2	-
tweet962	962	0,1,2	-
tweet963	963	0,1,2	-
tweet964	964	0,1,2	-
tweet965	965	0,1,2	-
tweet966	966	0,1,2	-
tweet967	967	0,1,2	-
tweet968	968	0,1,2	-
tweet969	969	0,1,2	-
tweet970	970	0,1,2	-
tweet971	971	0,1,2	-
tweet972	972	0,1,2	-
tweet973	973	0,1,2	-
tweet974	974	0,1,2	-
tweet975	975	0,1,2	-
tweet976	976	0,1,2	-
tweet977	977	0,1,2	-
tweet978	978	0,1,2	-
tweet979	979	0,1,2	-
tweet980	980	0,1,2	-
tweet981	981	0,1,2	-
tweet982	982	0,1,2	-
tweet983	983	0,1,2	-
tweet984	984	0,1,2	-
tweet985	985	0,1,2	-
tweet986	986	0,1,2	-
tweet987	987	0,1,2	-
tweet988	988	0,1,2	-
tweet989	989	0,1,2	-
tweet990	990	0,1,2	-
tweet991	991	0,1,2	-
tweet992	992	0,1,2	-
tweet993	993	0,1,2	-
tweet994	994	0,1,2	-
tweet995	995	0,1,2	-
tweet996	996	0,1,2	-
tweet997	997	0,1,2	-
tweet998	998	0,1,2	-
tweet999	999	0,1,2	-
tweet1000	1000	0,1,2	-
tweet1001	1001	0,1,2	-
tweet1002	1002	0,1,2	-
tweet1003	1003	0,1,2	-
tweet1004	1004	0,1,2	-
tweet1005	1005	0,1,2	-
tweet1006	1006	0,1,2	-
tweet1007	1007	0,1,2	-
tweet1008	1008	0,1,2	-
tweet1009	1009	0,1,2	-
tweet1010	1010	0,1,2	-
tweet1011	1011	0,1,2	-
tweet1012	1012	0,1,2	-
tweet1013	1013	0,1,2	-
tweet1014	1014	0,1,2	-
tweet1015	1015	0,1,2	-
tweet1016	1016	0,1,2	-
tweet1017	1017	0,1,2	-
tweet1018	1018	0,1,2	-
tweet1019	1019	0,1,2	-
tweet1020	1020	0,1,2	-
tweet1021	1021	0,1,2	-
tweet1022	1022	0,1,2	-
tweet1023	1023	0,1,2	-
tweet1024	1024	0,1,2	-
tweet1025	1025	0,1,2	-
tweet1026	1026	0,1,2	-
tweet1027	1027	0,1,2	-
tweet1028	1028	0,1,2	-
tweet1029	1029	0,1,2	-
tweet1030	1030	0,1,2	-
tweet1031	1031	0,1,2	-
tweet1032	1032	0,1,2	-
tweet1033	1033	0,1,2	-
tweet1034	1034	0,1,2	-
tweet1035	1035	0,1,2	-
tweet1036	1036	0,1,2	-
tweet1037	1037	0,1,2	-
tweet1038	1038	0,1,2	-
tweet1039	1039	0,1,2	-
tweet1040	1040	0,1,2	-
tweet1041	1041	0,1,2	-
tweet1042	1042	0,1,2	-
tweet1043	1043	0,1,2	-
tweet1044	1044	0,1,2	-
tweet1045	1045	0,1,2	-
tweet1046	1046	0,1,2	-
tweet1047	1047	0,1,2	-
tweet1048	1048	0,1,2	-
tweet1049	1049	0,1,2	-
tweet1050	1050	0,1,2	-
tweet1051	1051	0,1,2	-
tweet1052	1052	0,1,2	-
tweet1053	1053	0,1,2	-
tweet1054	1054	0,1,2	-
tweet1055	1055	0,1,2	-
tweet1056	1056	0,1,2	-
tweet1057	1057	0,1,2	-
tweet1058	1058	0,1,2	-
tweet1059	1059	0,1,2	-
tweet1060	1060	0,1,2	-
tweet1061	1061	0,1,2	-
tweet1062	1062	0,1,2	-
tweet1063	1063	0,1,2	-
tweet1064	1064	0,1,2	-
tweet1065	1065	0,1,2	-
tweet1066	1066	0,1,2	-
tweet1067	1067	0,1,2	-
tweet1068	1068	0,1,2	-
tweet1069	1069	0,1,2	-
tweet1070	1070	0,1,2	-
tweet1071	1071	0,1,2	-
tweet1072	1072	0,1,2	-
tweet1073	1073	0,1,2	-
tweet1074	1074	0,1,2	-
tweet1075	1075	0,1,2	-
tweet1076	1076	0,1,2	-
tweet1077	1077	0,1,2	-
tweet1078	1078	0,1,2	-
tweet1079	1079	0,1,2	-
tweet1080	1080	0,1,2	-
tweet1081	1081	0,1,2	-
tweet1082	1082	0,1,2	-
tweet1083	1083	0,1,2	-
tweet1084	1084	0,1,2	-
tweet1085	1085	0,1,2	-
tweet1086	1086	0,1,2	-
tweet1087	1087	0,1,2	-
tweet1088	1088	0,1,2	-
tweet1089	1089	0,1,2	-
tweet1090	1090	0,1,2	-
tweet1091	1091	0,1,2	-
tweet1092	1092	0,1,2	-
tweet1093	1093	0,1,2	-
tweet1094	1094	0,1,2	-
tweet1095	1095	0,1,2	-
tweet1096	1096	0,1,2	-
tweet1097	1097	0,1,2	-
tweet1098	1098	0,1,2	-
tweet1099	1099	0,1,2	-
tweet1100	1100	0,1,2	-
tweet1101	1101	0,1,2	-
tweet1102	1102	0,1,2	-
tweet1103	1103	0,1,2	-
tweet1104	1104	0,1,2	-
tweet1105	1105	0,1,2	-
tweet1106	1106	0,1,2	-
tweet1107	1107	0,1,2	-
tweet1108	1108	0,1,2	-
tweet1109	1109	0,1,2	-
tweet1110	1110	0,1,2	-
tweet1111	1111	0,1,2	-
tweet1112	1112	0,1,2	-
tweet1113	1113	0,1,2	-
tweet1114	1114	0,1,2	-
tweet1115	1115	0,1,2	-
tweet1116	1116	0,1,2	-
tweet1117	1117	0,1,2	-
tweet1118	1118	0,1,2	-
tweet1119	1119	0,1,2	-
tweet1120	1120	0,1,2	-
tweet1121	1121	0,1,2	-
tweet1122	1122	0,1,2	-
tweet1123	1123	0,1,2	-
tweet1124	1124	0,1,2	-
tweet1125	1125	0,1,2	-
tweet1126	1126	0,1,2	-
tweet1127	1127	0,1,2	-
tweet1128	1128	0,1,2	-
tweet1129	1129	0,1,2	-
tweet1130	1130	0,1,2	-
tweet1131	1131	0,1,2	-
tweet1132	1132	0,1,2	-
tweet1133	1133	0,1,2	-
tweet1134	1134	0,1,2	-
tweet1135	1135	0,1,2	-
tweet1136	1136	0,1,2	-
tweet1137	1137	0,1,2	-
tweet1138	1138	0,1,2	-
tweet1139	1139	0,1,2	-
tweet1140	1140	0,1,2	-
tweet1141	1141	0,1,2	-
tweet1142	1142	0,1,2	-
tweet1143	1143	0,1,2	-
tweet1144	1144	0,1,2	-
tweet1145	1145	0,1,2	-
tweet1146	1146	0,1,2	-
tweet1147	1147	0,1,2	-
tweet1148	1148	0,1,2	-
tweet1149	1149	0,1,2	-
tweet1150	1150	0,1,2	-
tweet1151	1151	0,1,2	-
tweet1152	1152	0,1,2	-
tweet1153	1153	0,1,2	-
tweet1154	1154	0,1,2	-
tweet1155	1155	0,1,2	-
tweet1156	1156	0,1,2	-
tweet1157	1157	0,1,2	-
tweet1158	1158	0,1,2	-
tweet1159	1159	0,1,2	-
tweet1160	1160	0,1,2	-
tweet1161	1161	0,1,2	-
tweet1162	1162	0,1,2	-
tweet1163	1163	0,1,2	-
tweet1164	1164	0,1,2	-
tweet1165	1165	0,1,2	-
tweet1166	1166	0,1,2	-
tweet1167	1167	0,1,2	-
tweet1168	1168	0,1,2	-
tweet1169	1169	0,1,2	-
tweet1170	1170	0,1,2	-
tweet1171	1171	0,1,2	-
tweet1172	1172	0,1,2	-
tweet1173	1173	0,1,2	-
tweet1174	1174	0,1,2	-
tweet1175	1175	0,1,2	-
tweet1176	1176	0,1,2	-
tweet1177	1177	0,1,2	-
tweet1178	1178	0,1,2	-
tweet1179	1179	0,1,2	-
tweet1180	1180	0,1,2	-
tweet1181	1181	0,1,2	-
tweet1182	1182	0,1,2	-
tweet1183	1183	0,1,2	-
tweet1184	1184	0,1,2	-
tweet1185	1185	0,1,2	-
tweet1186	1186	0,1,2	-
tweet1187	1187	0,1,2	-
tweet1188	1188	0,1,2	-
tweet1189	1189	0,1,2	-
tweet1190	1190	0,1,2	-
tweet1191	1191	0,1,2	-
tweet1192	1192	0,1,2	-
tweet1193	1193	0,1,2	-
tweet1194	1194	0,1,2	-
tweet1195	1195	0,1,2	-
tweet1196	1196	0,1,2	-
tweet1197	1197	0,1,2	-
tweet1198	1198	0,1,2	-
tweet1199	1199	0,1,2	-
tweet1200	1200	0,1,2	-
tweet1201	1201	0,1,2	-
tweet1202	1202	0,1,2	-
tweet1203	1203	0,1,2	-
tweet1204	1204	0,1,2	-
tweet1205	1205	0,1,2	-
tweet1206	1206	0,1,2	-
tweet1207	1207	0,1,2	-
tweet1208	1208	0,1,2	-
tweet1209	1209	0,1,2	-
tweet1210	1210	0,1,2	-
tweet1211	1211	0,1,2	-
tweet1212	1212	0,1,2	-
tweet1213	1213	0,1,2	-
tweet1214	1214	0,1,2	-
tweet1215	1215	0,1,2	-
tweet1216	1216	0,1,2	-
tweet1217	1217	0,1,2	-
tweet1218	1218	0,1,2	-
tweet1219	1219	0,1,2	-
tweet1220	1220	0,1,2	-
tweet1221	1221	0,1,2	-
tweet1222	1222	0,1,2	-
tweet1223	1223	0,1,2	-
tweet1224	1224	0,1,2	-
tweet1225	1225	0,1,2	-
tweet1226	1226	0,1,2	-
tweet1227	1227	0,1,2	-
tweet1228	1228	0,1,2	-
tweet1229	1229	0,1,2	-
tweet1230	1230	0,1,2	-
tweet1231	1231	0,1,2	-
tweet1232	1232	0,1,2	-
tweet1233	1233	0,1,2	-
tweet1234	1234	0,1,2	-
tweet1235	1235	0,1,2	-
tweet1236	1236	0,1,2	-
tweet1237	1237	0,1,2	-
tweet1238	1238	0,1,2	-
tweet1239	1239	0,1,2	-
tweet1240	1240	0,1,2	-
tweet1241	1241	0,1,2	-
tweet1242	1242	0,1,2	-
tweet1243	1243	0,1,2	-
tweet1244	1244	0,1,2	-
tweet1245	1245	0,1,2	-
tweet1246	1246	0,1,2	-
tweet1247	1247	0,1,2	-
tweet1248	1248	0,1,2	-
tweet1249	1249	0,1,2	-
tweet1250	1250	0,1,2	-
tweet1251	1251	0,1,2	-
tweet1252	1252	0,1,2	-
tweet1253	1253	0,1,2	-
tweet1254	1254	0,1,2	-
tweet1255	1255	0,1,2	-
tweet1256	1256	0,1,2	-
tweet1257	1257	0,1,2	-
tweet1258	1258	0,1,2	-
tweet1259	1259	0,1,2	-
tweet1260	1260	0,1,2	-
tweet1261	1261	0,1,2	-
tweet1262	1262	0,1,2	-
tweet1263	1263	0,1,2	-
tweet1264	1264	0,1,2	-
tweet1265	1265	0,1,2	-
tweet1266	1266	0,1,2	-
tweet1267	1267	0,1,2	-
tweet1268	1268	0,1,2	-
tweet1269	1269	0,1,2	-
tweet1270	1270	0,1,2	-
tweet1271	1271	0,1,2	-
tweet1272	1272	0,1,2	-
tweet1273	1273	0,1,2	-
tweet1274	1274	0,1,2	-
tweet1275	1275	0,1,2	-
tweet1276	1276	0,1,2	-
tweet1277	1277	0,1,2	-
tweet1278	1278	0,1,2	-
tweet1279	1279	0,1,2	-
tweet1280	1280	0,1,2	-
tweet1281	1281	0,1,2	-
tweet1282	1282	0,1,2	-
tweet1283	1283	0,1,2	-
tweet1284	1284	0,1,2	-
tweet1285	1285	0,1,2	-
tweet1286	1286	0,1,2	-
tweet1287	1287	0,1,2	-
tweet1288	1288	0,1,2	-
tweet1289	1289	0,1,2	-
tweet1290	1290	0,1,2	-
tweet1291	1291	0,1,2	-
tweet1292	1292	0,1,2	-
tweet1293	1293	0,1,2	-
tweet1294	1294	0,1,2	-
tweet1295	1295	0,1,2	-
tweet1296	1296	0,1,2	-
tweet1297	1297	0,1,2	-
tweet1298	1298	0,1,2	-
tweet1299	1299	0,1,2	-
tweet1300	1300	0,1,2	-
tweet1301	1301	0,1,2	-
tweet1302	1302	0,1,2	-
tweet1303	1303	0,1,2	-
tweet1304	1304	0,1,2	-
tweet1305	1305	0,1,2	-
tweet1306	1306	0,1,2	-
tweet1307	1307	0,1,2	-
tweet1308	1308	0,1,2	-
tweet1309	1309	0,1,2	-
tweet1310	1310	0,1,2	-
tweet1311	1311	0,1,2	-
tweet1312	1312	0,1,2	-
tweet1313	1313	0,1,2	-
tweet1314	1314	0,1,2	-
tweet1315	1315	0,1,2	-
tweet1316	1316	0,1,2	-
tweet1317	1317	0,1,2	-
tweet1318	1318	0,1,2	-
tweet1319	1319	0,1,2	-
tweet1320	1320	0,1,2	-
tweet1321	1321	0,1,2	-
tweet1322	1322	0,1,2	-
tweet1323	1323	0,1,2	-
tweet1324	1324	0,1,2	-
tweet1325	1325	0,1,2	-
tweet1326	1326	0,1,2	-
tweet1327	1327	0,1,2	-
tweet1328	1328	0,1,2	-
tweet1329	1329	0,1,2	-
tweet1330	1330	0,1,2	-
tweet1331	1331	0,1,2	-
tweet1332	1332	0,1,2	-
tweet1333	1333	0,1,2	-
tweet1334	1334	0,1,2	-
tweet1335	1335	0,1,2	-
tweet1336	1336	0,1,2	-
tweet1337	1337	0,1,2	-
tweet1338	1338	0,1,2	-
tweet1339	1339	0,1,2	-
tweet1340	1340	0,1,2	-
tweet1341	1341	0,1,2	-
tweet1342	1342	0,1,2	-
tweet1343	1343	0,1,2	-
tweet1344	1344	0,1,2	-
tweet1345	1345	0,1,2	-
tweet1346	1346	0,1,2	-
tweet1347	1347	0,1,2	-
tweet1348	1348	0,1,2	-
tweet1349	1349	0,1,2	-
tweet1350	1350	0,1,2	-
tweet1351	1351	0,1,2	-
tweet1352	1352	0,1,2	-
tweet1353	1353	0,1,2	-
tweet1354	1354	0,1,2	-
tweet1355	1355	0,1,2	-
tweet1356	1356	0,1,2	-
tweet1357	1357	0,1,2	-
tweet1358	1358	0,1,2	-
tweet1359	1359	0,1,2	-
tweet1360	1360	0,1,2	-
tweet1361	1361	0,1,2	-
tweet1362	1362	0,1,2	-
tweet1363	1363	0,1,2	-
tweet1364	1364	0,1,2	-
tweet1365	1365	0,1,2	-
tweet1366	1366	0,1,2	-
tweet1367	1367	0,1,2	-
tweet1368	1368	0,1,2	-
tweet1369	1369	0,1,2	-
tweet1370	1370	0,1,2	-
tweet1371	1371	0,1,2	-
tweet1372	1372	0,1,2	-
tweet1373	1373	0,1,2	-
tweet1374	1374	0,1,2	-
tweet1375	1375	0,1,2	-
tweet1376	1376	0,1,2	-
tweet1377	1377	0,1,2	-
tweet1378	1378	0,1,2	-
tweet1379	1379	0,1,2	-
tweet1380	1380	0,1,2	-
tweet1381	1381	0,1,2	-
tweet1382	1382	0,1,2	-
tweet1383	1383	0,1,2	-
tweet1384	1384	0,1,2	-
tweet1385	1385	0,1,2	-
tweet1386	1386	0,1,2	-
tweet1387	1387	0,1,2	-
tweet1388	1388	0,1,2	-
tweet1389	1389	0,1,2	-
tweet1390	1390	0,1,2	-
tweet1391	1391	0,1,2	-
tweet1392	1392	0,1,2	-
tweet1393	1393	0,1,2	-
tweet1394	1394	0,1,2	-
tweet1395	1395	0,1,2	-
tweet1396	1396	0,1,2	-
tweet1397	1397	0,1,2	-
tweet1398	1398	0,1,2	-
tweet1399	1399	0,1,2	-
tweet1400	1400	0,1,2	-
tweet1401	1401	0,1,2	-
tweet1402	1402	0,1,2	-
tweet1403	1403	0,1,2	-
tweet1404	1404	0,1,2	-
tweet1405	1405	0,1,2	-
tweet1406	1406	0,1,2	-
tweet1407	1407	0,1,2	-
tweet1408	1408	0,1,2	-
tweet1409	1409	0,1,2	-
tweet1410	1410	0,1,2	-
tweet1411	1411	0,1,2	-
tweet1412	1412	0,1,2	-
tweet1413	1413	0,1,2	-
tweet1414	1414	0,1,2	-
tweet1415	1415	0,1,2	-
tweet1416	1416	0,1,2	-
tweet1417	1417	0,1,2	-
tweet1418	1418	0,1,2	-
tweet1419	1419	0,1,2	-
tweet1420	1420	0,1,2	-
tweet1421	1421	0,1,2	-
tweet1422	1422	0,1,2	-
tweet1423	1423	0,1,2	-
tweet1424	1424	0,1,2	-
tweet1425	1425	0,1,2	-
tweet1426	1426	0,1,2	-
tweet1427	1427	0,1,2	-
tweet1428	1428	0,1,2	-
tweet1429	1429	0,1,2	-
tweet1430	1430	0,1,2	-
tweet1431	1431	0,1,2	-
tweet1432	1432	0,1,2	-
tweet1433	1433	0,1,2	-
tweet1434	1434	0,1,2	-
tweet1435	1435	0,1,2	-
tweet1436	1436	0,1,2	-
tweet1437	1437	0,1,2	-
tweet1438	1438	0,1,2	-
tweet1439	1439	0,1,2	-
tweet1440	1440	0,1,2	-
tweet1441	1441	0,1,2	-
tweet1442	1442	0,1,2	-
tweet1443	1443	0,1,2	-
tweet1444	1444	0,1,2	-
tweet1445	1445	0,1,2	-
tweet1446	1446	0,1,2	-
tweet1447	1447	0,1,2	-
tweet1448	1448	0,1,2	-
tweet1449	1449	0,1,2	-
tweet1450	1450	0,1,2	-
tweet1451	1451	0,1,2	-
tweet1452	1452	0,1,2	-
tweet1453	1453	0,1,2	-
tweet1454	1454	0,1,2	-
tweet1455	1455	0,1,2	-
tweet1456	1456	0,1,2	-
tweet1457	1457	0,1,2	-
tweet1458	1458	0,1,2	-
tweet1459	1459	0,1,2	-
tweet1460	1460	0,1,2	-
tweet1461	1461	0,1,2	-
tweet1462	1462	0,1,2	-
tweet1463	1463	0,1,2	-
tweet1464	1464	0,1,2	-
tweet1465	1465	0,1,2	-
tweet1466	1466	0,1,2	-
tweet1467	1467	0,1,2	-
tweet1468	1468	0,1,2	-
tweet1469	1469	0,1,2	-
tweet1470	1470	0,1,2	-
tweet1471	1471	0,1,2	-
tweet1472	1472	0,1,2	-
tweet1473	1473	0,1,2	-
tweet1474	1474	0,1,2	-
tweet1475	1475	0,1,2	-
tweet1476	1476	0,1,2	-
tweet1477	1477	0,1,2	-
tweet1478	1478	0,1,2	-
tweet1479	1479	0,1,2	-
tweet1480	1480	0,1,2	-
tweet1481	1481	0,1,2	-
tweet1482	1482	0,1,2	-
tweet1483	1483	0,1,2	-
tweet1484	1484	0,1,2	-
tweet1485	1485	0,1,2	-
tweet1486	1486	0,1,2	-
tweet1487	1487	0,1,2	-
tweet1488	1488	0,1,2	-
tweet1489	1489	0,1,2	-
tweet1490	1490	0,1,2	-
tweet1491	1491	0,1,2	-
tweet1492	1492	0,1,2	-
tweet1493	1493	0,1,2	-
tweet1494	1494	0,1,2	-
tweet1495	1495	0,1,2	-
tweet1496	1496	0,1,2	-
tweet1497	1497	0,1,2	-
tweet1498	1498	0,1,2	-
tweet1499	1499	0,1,2	-
tweet1500	1500	0,1,2	-
tweet1501	1501	0,1,2	-
tweet1502	1502	0,1,2	-
tweet1503	1503	0,1,2	-
tweet1504	1504	0,1,2	-
tweet1505	1505	0,1,2	-
tweet1506	1506	0,1,2	-
tweet1507	1507	0,1,2	-
tweet1508	1508	0,1,2	-
tweet1509	1509	0,1,2	-
tweet1510	1510	0,1,2	-
tweet1511	1511	0,1,2	-
tweet1512	1512	0,1,2	-
tweet1513	1513	0,1,2	-
tweet1514	1514	0,1,2	-
tweet1515	1515	0,1,2	-
tweet1516	1516	0,1,2	-
tweet1517	1517	0,1,2	-
tweet1518	1518	0,1,2	-
tweet1519	1519	0,1,2	-
tweet1520	1520	0,1,2	-
tweet1521	1521	0,1,2	-
tweet1522	1522	0,1,2	-
tweet1523	1523	0,1,2	-
tweet1524	1524	0,1,2	-
tweet1525	1525	0,1,2	-
tweet1526	1526	0,1,2	-
tweet1527	1527	0,1,2	-
tweet1528	1528	0,1,2	-
tweet1529	1529	0,1,2	-
tweet1530	1530	0,1,2	-
tweet1531	1531	0,1,2	-
tweet1532	1532	0,1,2	-
tweet1533	1533	0,1,2	-
tweet1534	1534	0,1,2	-
tweet1535	1535	0,1,2	-
tweet1536	1536	0,1,2	-
tweet1537	1537	0,1,2	-
tweet1538	1538	0,1,2	-
tweet1539	1539	0,1,2	-
tweet1540	1540	0,1,2	-
tweet1541	1541	0,1,2	-
tweet1542	1542	0,1,2	-
tweet1543	1543	0,1,2	-
tweet1544	1544	0,1,2	-
tweet1545	1545	0,1,2	-
tweet1546	1546	0,1,2	-
tweet1547	1547	0,1,2	-
tweet1548	1548	0,1,2	-
tweet1549	1549	0,1,2	-
tweet1550	1550	0,1,2	-
tweet1551	1551	0,1,2	-
tweet1552	1552	0,1,2	-
tweet1553	1553	0,1,2	-
tweet1554	1554	0,1,2	-
tweet1555	1555	0,1,2	-
tweet1556	1556	0,1,2	-
tweet1557	1557	0,1,2	-
tweet1558	1558	0,1,2	-
tweet1559	1559	0,1,2	-
tweet1560	1560	0,1,2	-
tweet1561	1561	0,1,2	-
tweet1562	1562	0,1,2	-
tweet1563	1563	0,1,2	-
tweet1564	1564	0,1,2	-
tweet1565	1565	0,1,2	-
tweet1566	1566	0,1,2	-
tweet1567	1567	0,1,2	-
tweet1568	1568	0,1,2	-
tweet1569	1569	0,1,2	-
tweet1570	1570	0,1,2	-
tweet1571	1571	0,1,2	-
tweet1572	1572	0,1,2	-
tweet1573	1573	0,1,2	-
tweet1574	1574	0,1,2	-
tweet1575	1575	0,1,2	-
tweet1576	1576	0,1,2	-
tweet1577	1577	0,1,2	-
tweet1578	1578	0,1,2	-
tweet1579	1579	0,1,2	-
tweet1580	1580	0,1,2	-
tweet1581	1581	0,1,2	-
tweet1582	1582	0,1,2	-
tweet1583	1583	0,1,2	-
tweet1584	1584	0,1,2	-
tweet1585	1585	0,1,2	-
tweet1586	1586	0,1,2	-
tweet1587	1587	0,1,2	-
tweet1588	1588	0,1,2	-
tweet1589	1589	0,1,2	-
tweet1590	1590	0,1,2	-
tweet1591	1591	0,1,2	-
tweet1592	1592	0,1,2	-
tweet1593	1593	0,1,2	-
tweet1594	1594	0,1,2	-
tweet1595	1595	0,1,2	-
tweet1596	1596	0,1,2	-
tweet1597	1597	0,1,2	-
tweet1598	1598	0,1,2	-
tweet1599	1599	0,1,2	-
tweet1600	1600	0,1,2	-
tweet1601	1601	0,1,2	-
tweet1602	1602	0,1,2	-
tweet1603	1603	0,1,2	-
tweet1604	1604	0,1,2	-
tweet1605	1605	0,1,2	-
tweet1606	1606	0,1,2	-
tweet1607	1607	0,1,2	-
tweet1608	1608	0,1,2	-
tweet1609	1609	0,1,2	-
tweet1610	1610	0,1,2	-
tweet1611	1611	0,1,2	-
tweet1612	1612	0,1,2	-
tweet1613	1613	0,1,2	-
tweet1614	1614	0,1,2	-
tweet1615	1615	0,1,2	-
tweet1616	1616	0,1,2	-
tweet1617	1617	0,1,2	-
tweet1618	1618	0,1,2	-
tweet1619	1619	0,1,2	-
tweet1620	1620	0,1,2	-
tweet1621	1621	0,1,2	-
tweet1622	1622	0,1,2	-
tweet1623	1623	0,1,2	-
tweet1624	1624	0,1,2	-
tweet1625	1625	0,1,2	-
tweet1626	1626	0,1,2	-
tweet1627	1627	0,1,2	-
tweet1628	1628	0,1,2	-
tweet1629	1629	0,1,2	-
tweet1630	1630	0,1,2	-
tweet1631	1631	0,1,2	-
tweet1632	1632	0,1,2	-
tweet1633	1633	0,1,2	-
tweet1634	1634	0,1,2	-
tweet1635	1635	0,1,2	-
tweet1636	1636	0,1,2	-
tweet1637	1637	0,1,2	-
tweet1638	1638	0,1,2	-
tweet1639	1639	0,1,2	-
tweet1640	1640	0,1,2	-
tweet1641	1641	0,1,2	-
tweet1642	1642	0,1,2	-
tweet1643	1643	0,1,2	-
tweet1644	1644	0,1,2	-
tweet1645	1645	0,1,2	-
tweet1646	1646	0,1,2	-
tweet1647	1647	0,1,2	-
tweet1648	1648	0,1,2	-
tweet1649	1649	0,1,2	-
tweet1650	1650	0,1,2	-
tweet1651	1651	0,1,2	-
tweet1652	1652	0,1,2	-
tweet1653	1653	0,1,2	-
tweet1654	1654	0,1,2	-
tweet1655	1655	0,1,2	-
tweet1656	1656	0,1,2	-
tweet1657	1657	0,1,2	-
tweet1658	1658	0,1,2	-
tweet1659	1659	0,1,2	-
tweet1660	1660	0,1,2	-
tweet1661	1661	0,1,2	-
tweet1662	1662	0,1,2	-
tweet1663	1663	0,1,2	-
tweet1664	1664	0,1,2	-
tweet1665	1665	0,1,2	-
tweet1666	1666	0,1,2	-
tweet1667	1667	0,1,2	-
tweet1668	1668	0,1,2	-
tweet1669	1669	0,1,2	-
tweet1670	1670	0,1,2	-
tweet1671	1671	0,1,2	-
tweet1672	1672	0,1,2	-
tweet1673	1673	0,1,2	-
tweet1674	1674	0,1,2	-
tweet1675	1675	0,1,2	-
tweet1676	1676	0,1,2	-
tweet1677	1677	0,1,2	-
tweet1678	1678	0,1,2	-
tweet1679	1679	0,1,2	-
tweet1680	1680	0,1,2	-
tweet1681	1681	0,1,2	-
tweet1682	1682	0,1,2	-
tweet1683	1683	0,1,2	-
tweet1684	1684	0,1,2	-
tweet1685	1685	0,1,2	-
tweet1686	1686	0,1,2	-
tweet1687	1687	0,1,2	-
tweet1688	1688	0,1,2	-
tweet1689	1689	0,1,2	-
tweet1690	1690	0,1,2	-
tweet1691	1691	0,1,2	-
tweet1692	1692	0,1,2	-
tweet1693	1693	0,1,2	-
tweet1694	1694	0,1,2	-
tweet1695	1695	0,1,2	-
tweet1696	1696	0,1,2	-
tweet1697	1697	0,1,2	-
tweet1698	1698	0,1,2	-
tweet1699	1699	0,1,2	-
tweet1700	1700	0,1,2	-
tweet1701	1701	0,1,2	-
tweet1702	1702	0,1,2	-
tweet1703	1703	0,1,2	-
tweet1704	1704	0,1,2	-
tweet1705	1705	0,1,2	-
tweet1706	1706	0,1,2	-
tweet1707	1707	0,1,2	-
tweet1708	1708	0,1,2	-
tweet1709	1709	0,1,2	-
tweet1710	1710	0,1,2	-
tweet1711	1711	0,1,2	-
tweet1712	1712	0,1,2	-
tweet1713	1713	0,1,2	-
tweet1714	1714	0,1,2	-
tweet1715	1715	0,1,2	-
tweet1716	1716	0,1,2	-
tweet1717	1717	0,1,2	-
tweet1718	1718	0,1,2	-
tweet1719	1719	0,1,2	-
tweet1720	1720	0,1,2	-
tweet1721	1721	0,1,2	-
tweet1722	1722	0,1,2	-
tweet1723	1723	0,1,2	-
tweet1724	1724	0,1,2	-
tweet1725	1725	0,1,2	-
tweet1726	1726	0,1,2	-
tweet1727	1727	0,1,2	-
tweet1728	1728	0,1,2	-
tweet1729	1729	0,1,2	-
tweet1730	1730	0,1,2	-
tweet1731	1731	0,1,2	-
tweet1732	1732	0,1,2	-
tweet1733	1733	0,1,2	-
tweet1734	1734	0,1,2	-
tweet1735	1735	0,1,2	-
tweet1736	1736	0,1,2	-
tweet1737	1737	0,1,2	-
tweet1738	1738	0,1,2	-
tweet1739	1739	0,1,2	-
tweet1740	1740	0,1,2	-
tweet1741	1741	0,1,2	-
tweet1742	1742	0,1,2	-
tweet1743	1743	0,1,2	-
tweet1744	1744	0,1,2	-
tweet1745	1745	0,1,2	-
tweet1746	1746	0,1,2	-
tweet1747	1747	0,1,2	-
tweet1748	1748	0,1,2	-
tweet1749	1749	0,1,2	-
tweet1750	1750	0,1,2	-
tweet1751	1751	0,1,2	-
tweet1752	1752	0,1,2	-
tweet1753	1753	0,1,2	-
tweet1754	1754	0,1,2	-
tweet1755	1755	0,1,2	-
tweet1756	1756	0,1,2	-
tweet1757	1757	0,1,2	-
tweet1758	1758	0,1,2	-
tweet1759	1759	0,1,2	-
